"","sa3","name","earners","age","tot.income","med.income","av.income","sa3_1","State","Capital","origin","destination","dist_num","dist_txt","time_secs","time_mins","time_hours","time_txt","return_stat","status","error_message"
"1",10102,"Queanbeyan",31945,42,1901877963,51858,59536.0138675849,1,"NSW","Sydney","Queanbeyan NSW 2620, Australia","Sydney NSW, Australia",289.65,"290 km",10907,181.78,3.03,"3 hours 2 mins","OK","OK",""
"2",10103,"Snowy Mountains",10155,46,438208380,35884,43151.9822747415,1,"NSW","Sydney","Snowy Mountains, Kosciuszko National Park NSW 2627, Australia","Sydney NSW, Australia",492.49,"492 km",19232,320.53,5.34,"5 hours 21 mins","OK","OK",""
"3",10104,"South Coast",36044,50,1377225262,30908,38209.5567084674,1,"NSW","Sydney","South Coast, NSW, Australia","Sydney NSW, Australia",484.43,"484 km",18896,314.93,5.25,"5 hours 15 mins","OK","OK",""
"4",10105,"Goulburn - Mulwaree",17419,45,781081596,38269,44840.7828233538,1,"NSW","Sydney","Goulburn Mulwaree, NSW, Australia","Sydney NSW, Australia",209.32,"209 km",8159,135.98,2.27,"2 hours 16 mins","OK","OK",""
"5",10106,"Young - Yass",18574,45,910140382,39489,49000.7743081727,1,"NSW","Sydney","Young NSW 2594, Australia","Sydney NSW, Australia",374.02,"374 km",14262,237.7,3.96,"3 hours 58 mins","OK","OK",""
"6",10201,"Gosford",88746,45,4290439095,38189,48345.1546548577,1,"NSW","Sydney","Gosford NSW 2250, Australia","Sydney NSW, Australia",75.78,"75.8 km",3953,65.88,1.1,"1 hour 6 mins","OK","OK",""
"7",10202,"Wyong",73471,42,3194271659,37082,43476.6323991779,1,"NSW","Sydney","Wyong NSW 2259, Australia","Sydney NSW, Australia",94.19,"94.2 km",4552,75.87,1.26,"1 hour 16 mins","OK","OK",""
"8",10301,"Bathurst",22830,43,1096994692,40497,48050.5778361805,1,"NSW","Sydney","Bathurst NSW 2795, Australia","Sydney NSW, Australia",200.14,"200 km",10296,171.6,2.86,"2 hours 52 mins","OK","OK",""
"9",10302,"Lachlan Valley",27967,46,1212688121,34752,43361.3945364179,1,"NSW","Sydney","Lachlan Valley Way, New South Wales, Australia","Sydney NSW, Australia",304.87,"305 km",11278,187.97,3.13,"3 hours 8 mins","OK","OK",""
"10",10303,"Lithgow - Mudgee",21463,45,1037363504,37354,48332.6424078647,1,"NSW","Sydney","Lithgow NSW 2790, Australia","Sydney NSW, Australia",140.93,"141 km",7395,123.25,2.05,"2 hours 3 mins","OK","OK",""
"11",10304,"Orange",28974,43,1436278066,41241,49571.2730724097,1,"NSW","Sydney","Orange NSW 2800, Australia","Sydney NSW, Australia",254.38,"254 km",12868,214.47,3.57,"3 hours 34 mins","OK","OK",""
"12",10401,"Clarence Valley",23535,48,835613303,29412,35505.1329084342,1,"NSW","Sydney","Clarence Valley, NSW, Australia","Sydney NSW, Australia",656.3,"656 km",26645,444.08,7.4,"7 hours 24 mins","OK","OK",""
"13",10402,"Coffs Harbour",43053,46,1694702610,31848,39363.1712075814,1,"NSW","Sydney","Coffs Harbour NSW 2450, Australia","Sydney NSW, Australia",525.01,"525 km",20003,333.38,5.56,"5 hours 33 mins","OK","OK",""
"14",10501,"Bourke - Cobar - Coonamble",11726,44,569350124,38522,48554.5048609927,1,"NSW","Sydney","Bourke NSW 2840, Australia","Sydney NSW, Australia",758.21,"758 km",31719,528.65,8.81,"8 hours 49 mins","OK","OK",""
"15",10502,"Broken Hill and Far West",9146,44,425422166,38238,46514.560026241,1,"NSW","Sydney","Broken Hill NSW 2880, Australia","Sydney NSW, Australia",1143.34,"1,143 km",46256,770.93,12.85,"12 hours 51 mins","OK","OK",""
"16",10503,"Dubbo",33974,44,1500392990,37539,44162.977276741,1,"NSW","Sydney","Dubbo NSW 2830, Australia","Sydney NSW, Australia",387.88,"388 km",17984,299.73,5,"5 hours 0 mins","OK","OK",""
"17",10601,"Lower Hunter",41401,42,2201870036,40819,53183.9819328036,1,"NSW","Sydney","Hunter Region, NSW, Australia","Sydney NSW, Australia",242.57,"243 km",11725,195.42,3.26,"3 hours 15 mins","OK","OK",""
"18",10602,"Maitland",34507,41,1852972214,43752,53698.4441997276,1,"NSW","Sydney","Maitland NSW 2320, Australia","Sydney NSW, Australia",165.42,"165 km",7178,119.63,1.99,"2 hours 0 mins","OK","OK",""
"19",10603,"Port Stephens",35292,45,1600969293,36084,45363.5184461068,1,"NSW","Sydney","Port Stephens, NSW, Australia","Sydney NSW, Australia",176.9,"177 km",7659,127.65,2.13,"2 hours 8 mins","OK","OK",""
"20",10604,"Upper Hunter",15650,42,854083966,41976,54574.0553354633,1,"NSW","Sydney","Upper Hunter, NSW, Australia","Sydney NSW, Australia",297.58,"298 km",13178,219.63,3.66,"3 hours 40 mins","OK","OK",""
"21",10701,"Dapto - Port Kembla",34993,42,1690381683,40112,48306.2807704398,1,"NSW","Sydney","Dapto NSW 2530, Australia","Sydney NSW, Australia",105.71,"106 km",5237,87.28,1.45,"1 hour 27 mins","OK","OK",""
"22",10703,"Kiama - Shellharbour",43924,43,2145014150,40022,48834.6723886713,1,"NSW","Sydney","Kiama NSW 2533, Australia","Sydney NSW, Australia",131.34,"131 km",6393,106.55,1.78,"1 hour 47 mins","OK","OK",""
"23",10704,"Wollongong",63751,42,3397941810,42062,53300.2119182444,1,"NSW","Sydney","Wollongong NSW 2500, Australia","Sydney NSW, Australia",95.23,"95.2 km",5002,83.37,1.39,"1 hour 23 mins","OK","OK",""
"24",10801,"Great Lakes",14372,50,524377846,28174,36486.0733370443,1,"NSW","Sydney","Great Lakes, NSW, Australia","Sydney NSW, Australia",244.74,"245 km",10214,170.23,2.84,"2 hours 50 mins","OK","OK",""
"25",10802,"Kempsey - Nambucca",20606,49,719581775,28748,34920.9829661264,1,"NSW","Sydney","Kempsey NSW 2440, Australia","Sydney NSW, Australia",422.28,"422 km",16461,274.35,4.57,"4 hours 34 mins","OK","OK",""
"26",10803,"Lord Howe Island",250,48,10403825,34037,41615.3,1,"NSW","Sydney","Lord Howe Island, New South Wales, Australia","Sydney NSW, Australia",NA,NA,NA,NA,NA,NA,"ZERO_RESULTS","OK",""
"27",10804,"Port Macquarie",37695,48,1505388533,31857,39936.0268735907,1,"NSW","Sydney","Port Macquarie NSW 2444, Australia","Sydney NSW, Australia",384.14,"384 km",15042,250.7,4.18,"4 hours 11 mins","OK","OK",""
"28",10805,"Taree - Gloucester",24295,48,919507355,31331,37847.5964190163,1,"NSW","Sydney","32-34 Church St, Gloucester NSW 2422, Australia","Sydney NSW, Australia",264.14,"264 km",11496,191.6,3.19,"3 hours 12 mins","OK","OK",""
"29",10901,"Albury",32265,43,1507047121,39127,46708.4184410352,1,"NSW","Sydney","Albury NSW 2640, Australia","Sydney NSW, Australia",553.41,"553 km",19908,331.8,5.53,"5 hours 32 mins","OK","OK",""
"30",10902,"Lower Murray",6207,47,243606272,33148,39247.0230385049,1,"NSW","Sydney","Murray River, Australia","Sydney NSW, Australia",852.53,"853 km",32915,548.58,9.14,"9 hours 9 mins","OK","OK",""
"31",10903,"Upper Murray exc. Albury",22187,47,890030852,33284,40114.9705683508,1,"NSW","Sydney","681 Young St, Albury NSW 2640, Australia","Sydney NSW, Australia",552.25,"552 km",19776,329.6,5.49,"5 hours 30 mins","OK","OK",""
"32",11001,"Armidale",18986,45,789440749,34386,41580.1511113452,1,"NSW","Sydney","Armidale NSW 2350, Australia","Sydney NSW, Australia",475.58,"476 km",20630,343.83,5.73,"5 hours 44 mins","OK","OK",""
"33",11002,"Inverell - Tenterfield",18004,47,608730223,29596,33810.8322039547,1,"NSW","Sydney","215 Byron St, Inverell NSW 2360, Australia","Sydney NSW, Australia",570.75,"571 km",24282,404.7,6.75,"6 hours 45 mins","OK","OK",""
"34",11003,"Moree - Narrabri",13739,43,635240672,38230,46236.3106485188,1,"NSW","Sydney","Moree NSW 2400, Australia","Sydney NSW, Australia",626.05,"626 km",25712,428.53,7.14,"7 hours 9 mins","OK","OK",""
"35",11004,"Tamworth - Gunnedah",39762,44,1724356425,36897,43366.9439414516,1,"NSW","Sydney","Tamworth NSW 2340, Australia","Sydney NSW, Australia",405.04,"405 km",17103,285.05,4.75,"4 hours 45 mins","OK","OK",""
"36",11101,"Lake Macquarie - East",64179,43,3316260460,41128,51672.0494242665,1,"NSW","Sydney","Lake Macquarie, NSW, Australia","Sydney NSW, Australia",129.52,"130 km",6140,102.33,1.71,"1 hour 42 mins","OK","OK",""
"37",11102,"Lake Macquarie - West",36480,44,1743375799,38973,47789.9067708333,1,"NSW","Sydney","Lake Macquarie, NSW, Australia","Sydney NSW, Australia",129.52,"130 km",6140,102.33,1.71,"1 hour 42 mins","OK","OK",""
"38",11103,"Newcastle",84370,40,4489723558,42666,53214.6919284106,1,"NSW","Sydney","Newcastle NSW, Australia","Sydney NSW, Australia",160.84,"161 km",7740,129,2.15,"2 hours 9 mins","OK","OK",""
"39",11201,"Richmond Valley - Coastal",41826,47,1674299868,30253,40030.1216468226,1,"NSW","Sydney","Richmond Valley, NSW, Australia","Sydney NSW, Australia",699.73,"700 km",27809,463.48,7.72,"7 hours 43 mins","OK","OK",""
"40",11202,"Richmond Valley - Hinterland",34575,46,1299590877,32679,37587.5886334056,1,"NSW","Sydney","Richmond Valley, NSW, Australia","Sydney NSW, Australia",699.73,"700 km",27809,463.48,7.72,"7 hours 43 mins","OK","OK",""
"41",11203,"Tweed Valley",42445,46,1708923011,32655,40262.0570385204,1,"NSW","Sydney","Tweed, NSW, Australia","Sydney NSW, Australia",807.32,"807 km",32291,538.18,8.97,"8 hours 58 mins","OK","OK",""
"42",11301,"Griffith - Murrumbidgee (West)",25804,43,1089281788,36113,42213.6795845605,1,"NSW","Sydney","Griffith NSW 2680, Australia","Sydney NSW, Australia",574.06,"574 km",22030,367.17,6.12,"6 hours 7 mins","OK","OK",""
"43",11302,"Tumut - Tumbarumba",7539,46,340074217,38441,45108.6638811513,1,"NSW","Sydney","Tumut NSW 2720, Australia","Sydney NSW, Australia",411.72,"412 km",15427,257.12,4.29,"4 hours 17 mins","OK","OK",""
"44",11303,"Wagga Wagga",48132,43,2265057370,39573,47059.2821823319,1,"NSW","Sydney","Wagga Wagga NSW 2650, Australia","Sydney NSW, Australia",459.17,"459 km",17141,285.68,4.76,"4 hours 46 mins","OK","OK",""
"45",11401,"Shoalhaven",45656,47,1859747680,32771,40733.9162432101,1,"NSW","Sydney","Shoalhaven, NSW, Australia","Sydney NSW, Australia",199.91,"200 km",9553,159.22,2.65,"2 hours 39 mins","OK","OK",""
"46",11402,"Southern Highlands",25011,48,1251752547,35634,50048.0807244812,1,"NSW","Sydney","Southern Highlands, NSW, Australia","Sydney NSW, Australia",133.82,"134 km",5308,88.47,1.47,"1 hour 28 mins","OK","OK",""
"47",11501,"Baulkham Hills",81024,44,5170032010,46633,63808.6494125197,1,"NSW","Sydney","Baulkham Hills NSW 2153, Australia","Sydney NSW, Australia",29.98,"30.0 km",1697,28.28,0.47,"28 mins","OK","OK",""
"48",11502,"Dural - Wisemans Ferry",15486,46,1091761898,41994,70499.9288389513,1,"NSW","Sydney","1237 Old Northern Rd, Dural NSW 2158, Australia","Sydney NSW, Australia",38.14,"38.1 km",2338,38.97,0.65,"39 mins","OK","OK",""
"49",11503,"Hawkesbury",14273,44,709949217,40563,49740.714425839,1,"NSW","Sydney","Hawkesbury, NSW, Australia","Sydney NSW, Australia",139.88,"140 km",9401,156.68,2.61,"2 hours 37 mins","OK","OK",""
"50",11504,"Rouse Hill - McGraths Hill",15436,41,897494751,47511,58142.9613241772,1,"NSW","Sydney","Mcgraths Hill NSW 2756, Australia","Sydney NSW, Australia",54.53,"54.5 km",3111,51.85,0.86,"52 mins","OK","OK",""
"51",11601,"Blacktown",65073,39,3013102775,42546,46303.4249996158,1,"NSW","Sydney","Blacktown NSW 2148, Australia","Sydney NSW, Australia",38.99,"39.0 km",2358,39.3,0.66,"39 mins","OK","OK",""
"52",11602,"Blacktown - North",40770,38,2218683366,48959,54419.5086092715,1,"NSW","Sydney","1 Bessemer St, Blacktown NSW 2148, Australia","Sydney NSW, Australia",40.41,"40.4 km",2126,35.43,0.59,"35 mins","OK","OK",""
"53",11603,"Mount Druitt",46040,38,2015042392,41746,43767.2109470026,1,"NSW","Sydney","Mount Druitt NSW 2770, Australia","Sydney NSW, Australia",42.07,"42.1 km",2745,45.75,0.76,"46 mins","OK","OK",""
"54",11701,"Botany",21563,39,1091577757,42936,50622.7221165886,1,"NSW","Sydney","Botany NSW 2019, Australia","Sydney NSW, Australia",12.23,"12.2 km",1156,19.27,0.32,"19 mins","OK","OK",""
"55",11702,"Marrickville - Sydenham - Petersham",29710,37,1708460288,46918,57504.5536183103,1,"NSW","Sydney","Sydenham NSW 2044, Australia","Sydney NSW, Australia",10.42,"10.4 km",1346,22.43,0.37,"22 mins","OK","OK",""
"56",11703,"Sydney Inner City",117932,32,7598344880,45040,64429.8823050572,1,"NSW","Sydney","Sydney NSW 2000, Australia","Sydney NSW, Australia",0,"1 m",0,0,0,"1 min","OK","OK",""
"57",11801,"Eastern Suburbs - North",80259,39,8292103294,53916,103316.803025206,1,"NSW","Sydney","Servicing all Blacktown, Hills District, North Shore, Eastern Suburbs, Ryde, Rooty Hill, Mount Druitt, Doonside, Seven Hills, Kings Langley, Marsden Park, Castle Hill, Rouse Hill, Bella Vista, Pennant Hills, Kellyville, Beaumont Hills, North Sydney, Waitara, Wahroonga, Turramurra, Chatswood, Roseville, Cremorne, Bondi, Double Bay, Dover Heights, Vaucluse, Coogee, Maroubra, Waverly, Bronte,, Merrylands NSW 2160, Australia","Sydney NSW, Australia",26.59,"26.6 km",2099,34.98,0.58,"35 mins","OK","OK",""
"58",11802,"Eastern Suburbs - South",75467,39,5028271378,47825,66628.7433977765,1,"NSW","Sydney","Eastern Suburbs, NSW, Australia","Sydney NSW, Australia",11.84,"11.8 km",1056,17.6,0.29,"18 mins","OK","OK",""
"59",11901,"Bankstown",74235,40,3321888126,38303,44748.2740755708,1,"NSW","Sydney","Bankstown NSW 2200, Australia","Sydney NSW, Australia",29.28,"29.3 km",1943,32.38,0.54,"32 mins","OK","OK",""
"60",11902,"Canterbury",60279,39,2532756171,34664,42017.2227641467,1,"NSW","Sydney","Canterbury NSW 2193, Australia","Sydney NSW, Australia",12.16,"12.2 km",1356,22.6,0.38,"23 mins","OK","OK",""
"61",11903,"Hurstville",66637,42,3465666294,39889,52008.138031424,1,"NSW","Sydney","Hurstville NSW 2220, Australia","Sydney NSW, Australia",26.15,"26.2 km",1853,30.88,0.51,"31 mins","OK","OK",""
"62",11904,"Kogarah - Rockdale",69936,39,3419396278,40063,48893.2206302906,1,"NSW","Sydney","Kogarah NSW 2217, Australia","Sydney NSW, Australia",18.16,"18.2 km",1421,23.68,0.39,"24 mins","OK","OK",""
"63",12001,"Canada Bay",43858,41,3023934740,50538,68948.3045282503,1,"NSW","Sydney","Canada Bay NSW 2046, Australia","Sydney NSW, Australia",11.07,"11.1 km",1169,19.48,0.32,"19 mins","OK","OK",""
"64",12002,"Leichhardt",32147,40,2773483068,60313,86275.0200018664,1,"NSW","Sydney","Leichhardt NSW 2040, Australia","Sydney NSW, Australia",6.68,"6.7 km",765,12.75,0.21,"13 mins","OK","OK",""
"65",12003,"Strathfield - Burwood - Ashfield",80809,38,4360486418,40325,53960.405623136,1,"NSW","Sydney","Ashfield NSW 2131, Australia","Sydney NSW, Australia",10.07,"10.1 km",1176,19.6,0.33,"20 mins","OK","OK",""
"66",12101,"Chatswood - Lane Cove",62560,42,5475900490,52437,87530.3786764706,1,"NSW","Sydney","Lane Cove NSW 2066, Australia","Sydney NSW, Australia",10.63,"10.6 km",925,15.42,0.26,"15 mins","OK","OK",""
"67",12102,"Hornsby",45613,43,2607120165,45245,57157.3929581479,1,"NSW","Sydney","Hornsby NSW 2077, Australia","Sydney NSW, Australia",26.87,"26.9 km",1997,33.28,0.55,"33 mins","OK","OK",""
"68",12103,"Ku-ring-gai",68897,48,6517728115,49719,94601.0438045198,1,"NSW","Sydney","Ku-Ring-Gai, NSW, Australia","Sydney NSW, Australia",20.45,"20.4 km",1279,21.32,0.36,"21 mins","OK","OK",""
"69",12104,"North Sydney - Mosman",60039,40,6455993738,61280,107530.001132597,1,"NSW","Sydney","North Sydney NSW 2060, Australia","Sydney NSW, Australia",5.39,"5.4 km",764,12.73,0.21,"13 mins","OK","OK",""
"70",12201,"Manly",27115,40,2396497177,49199,88382.7098285082,1,"NSW","Sydney","Manly NSW 2095, Australia","Sydney NSW, Australia",16.09,"16.1 km",1904,31.73,0.53,"32 mins","OK","OK",""
"71",12202,"Pittwater",36668,47,2595923363,43607,70795.3355241628,1,"NSW","Sydney","Pittwater, NSW, Australia","Sydney NSW, Australia",46.54,"46.5 km",3987,66.45,1.11,"1 hour 6 mins","OK","OK",""
"72",12203,"Warringah",87090,43,5551224627,44687,63741.2404064761,1,"NSW","Sydney","Warringah, NSW, Australia","Sydney NSW, Australia",35.59,"35.6 km",2643,44.05,0.73,"44 mins","OK","OK",""
"73",12301,"Camden",29223,39,1602262207,48158,54828.8063169421,1,"NSW","Sydney","Camden NSW 2570, Australia","Sydney NSW, Australia",67.31,"67.3 km",3486,58.1,0.97,"58 mins","OK","OK",""
"74",12302,"Campbelltown (NSW)",75383,40,3511552653,42606,46582.8191104095,1,"NSW","Sydney","Campbelltown NSW 2560, Australia","Sydney NSW, Australia",58.34,"58.3 km",3026,50.43,0.84,"50 mins","OK","OK",""
"75",12303,"Wollondilly",20398,42,1048897100,42807,51421.5658397882,1,"NSW","Sydney","Wollondilly, NSW, Australia","Sydney NSW, Australia",92.87,"92.9 km",5089,84.82,1.41,"1 hour 25 mins","OK","OK",""
"76",12401,"Blue Mountains",42521,46,2163645999,41231,50884.1748547776,1,"NSW","Sydney","Blue Mountains, New South Wales, Australia","Sydney NSW, Australia",62.3,"62.3 km",3533,58.88,0.98,"59 mins","OK","OK",""
"77",12403,"Penrith",69072,39,3498914218,45248,50656.0432302525,1,"NSW","Sydney","Penrith NSW 2750, Australia","Sydney NSW, Australia",54.29,"54.3 km",3469,57.82,0.96,"58 mins","OK","OK",""
"78",12404,"Richmond - Windsor",19035,40,911116631,41964,47865.3339112162,1,"NSW","Sydney","Windsor NSW 2756, Australia","Sydney NSW, Australia",55.82,"55.8 km",3177,52.95,0.88,"53 mins","OK","OK",""
"79",12405,"St Marys",27971,39,1297741551,43195,46395.9654999821,1,"NSW","Sydney","St Marys NSW 2760, Australia","Sydney NSW, Australia",56.12,"56.1 km",3062,51.03,0.85,"51 mins","OK","OK",""
"80",12501,"Auburn",35702,36,1478893933,34000,41423.2797322279,1,"NSW","Sydney","Auburn NSW 2144, Australia","Sydney NSW, Australia",22.71,"22.7 km",2152,35.87,0.6,"36 mins","OK","OK",""
"81",12502,"Carlingford",33104,43,1706672068,40488,51554.8594731754,1,"NSW","Sydney","Carlingford NSW 2118, Australia","Sydney NSW, Australia",26.66,"26.7 km",1571,26.18,0.44,"26 mins","OK","OK",""
"82",12503,"Merrylands - Guildford",62094,38,2663379421,37714,42892.7017264148,1,"NSW","Sydney","Guildford NSW 2161, Australia","Sydney NSW, Australia",25.49,"25.5 km",2248,37.47,0.62,"37 mins","OK","OK",""
"83",12504,"Parramatta",69752,36,3382792018,41793,48497.4196868907,1,"NSW","Sydney","Parramatta NSW 2150, Australia","Sydney NSW, Australia",25.57,"25.6 km",2085,34.75,0.58,"35 mins","OK","OK",""
"84",12601,"Pennant Hills - Epping",26912,46,1750418103,45042,65042.2897963734,1,"NSW","Sydney","Epping NSW 2121, Australia","Sydney NSW, Australia",22.79,"22.8 km",1396,23.27,0.39,"23 mins","OK","OK",""
"85",12602,"Ryde - Hunters Hill",69370,42,4400750542,44544,63438.814213637,1,"NSW","Sydney","Ryde Rd, Hunters Hill NSW 2110, Australia","Sydney NSW, Australia",9.85,"9.8 km",979,16.32,0.27,"16 mins","OK","OK",""
"86",12701,"Bringelly - Green Valley",38177,40,1755402267,40856,45980.6235953585,1,"NSW","Sydney","Green Valley NSW 2168, Australia","Sydney NSW, Australia",48.59,"48.6 km",2713,45.22,0.75,"45 mins","OK","OK",""
"87",12702,"Fairfield",78172,40,3264945829,37048,41766.1800772655,1,"NSW","Sydney","Fairfield NSW 2165, Australia","Sydney NSW, Australia",30.91,"30.9 km",2626,43.77,0.73,"44 mins","OK","OK",""
"88",12703,"Liverpool",49605,39,2394189869,43364,48265.091603669,1,"NSW","Sydney","Liverpool NSW 2170, Australia","Sydney NSW, Australia",40.5,"40.5 km",2387,39.78,0.66,"40 mins","OK","OK",""
"89",12801,"Cronulla - Miranda - Caringbah",64722,44,4043412939,45579,62473.5474645407,1,"NSW","Sydney","Miranda NSW 2228, Australia","Sydney NSW, Australia",27.61,"27.6 km",2243,37.38,0.62,"37 mins","OK","OK",""
"90",12802,"Sutherland - Menai - Heathcote",64941,43,3728429063,46252,57412.5600622103,1,"NSW","Sydney","Menai NSW 2234, Australia","Sydney NSW, Australia",35.62,"35.6 km",2132,35.53,0.59,"36 mins","OK","OK",""
"91",20101,"Ballarat",50737,42,2327242187,38689,45868.7385340087,2,"Vic","Melbourne","Ballarat VIC, Australia","Melbourne VIC, Australia",116.85,"117 km",5325,88.75,1.48,"1 hour 29 mins","OK","OK",""
"92",20102,"Creswick - Daylesford - Ballan",14221,47,611491553,35409,42999.1950636383,2,"Vic","Melbourne","Creswick VIC 3363, Australia","Melbourne VIC, Australia",121.4,"121 km",5374,89.57,1.49,"1 hour 30 mins","OK","OK",""
"93",20103,"Maryborough - Pyrenees",11357,47,405828575,30919,35733.7831293475,2,"Vic","Melbourne","Maryborough VIC 3465, Australia","Melbourne VIC, Australia",169.38,"169 km",7369,122.82,2.05,"2 hours 3 mins","OK","OK",""
"94",20201,"Bendigo",47138,42,2073452422,37866,43986.8560821418,2,"Vic","Melbourne","Bendigo VIC 3550, Australia","Melbourne VIC, Australia",152.55,"153 km",6521,108.68,1.81,"1 hour 49 mins","OK","OK",""
"95",20202,"Heathcote - Castlemaine - Kyneton",23077,47,1031017625,36015,44677.281492395,2,"Vic","Melbourne",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONNECTION_ERROR","URL was unreachable. Check your network connection."
"96",20203,"Loddon - Elmore",5659,49,205282687,30328,36275.4350591977,2,"Vic","Melbourne","Loddon, VIC, Australia","Melbourne VIC, Australia",203.03,"203 km",8324,138.73,2.31,"2 hours 19 mins","OK","OK",""
"97",20301,"Barwon - West",9545,44,441554091,38473,46260.2504976427,2,"Vic","Melbourne","Geelong West VIC 3218, Australia","Melbourne VIC, Australia",73.38,"73.4 km",3794,63.23,1.05,"1 hour 3 mins","OK","OK",""
"98",20302,"Geelong",94669,42,4630002383,39445,48907.27041587,2,"Vic","Melbourne","Geelong VIC 3220, Australia","Melbourne VIC, Australia",75.32,"75.3 km",4004,66.73,1.11,"1 hour 7 mins","OK","OK",""
"99",20303,"Surf Coast - Bellarine Peninsula",35670,46,1734186257,36856,48617.5008971124,2,"Vic","Melbourne","153/155 Newcombe St, Portarlington VIC 3223, Australia","Melbourne VIC, Australia",105.56,"106 km",5793,96.55,1.61,"1 hour 37 mins","OK","OK",""
"100",20401,"Upper Goulburn Valley",26890,47,1106567918,34705,41151.651840833,2,"Vic","Melbourne","Goulburn River, Victoria, Australia","Melbourne VIC, Australia",173.66,"174 km",7271,121.18,2.02,"2 hours 1 min","OK","OK",""
"101",20402,"Wangaratta - Benalla",25388,47,1021888767,34880,40250.8573735623,2,"Vic","Melbourne","57 Samaria Rd, Benalla VIC 3672, Australia","Melbourne VIC, Australia",214.15,"214 km",8430,140.5,2.34,"2 hours 21 mins","OK","OK",""
"102",20403,"Wodonga - Alpine",36621,45,1572390167,37522,42936.8440785342,2,"Vic","Melbourne","Wodonga VIC 3690, Australia","Melbourne VIC, Australia",320.69,"321 km",11942,199.03,3.32,"3 hours 19 mins","OK","OK",""
"103",20501,"Baw Baw",23819,45,1068916809,36963,44876.6450732608,2,"Vic","Melbourne","Baw Baw, VIC, Australia","Melbourne VIC, Australia",118.08,"118 km",5542,92.37,1.54,"1 hour 32 mins","OK","OK",""
"104",20502,"Gippsland - East",22433,49,871253827,31719,38838.0433736014,2,"Vic","Melbourne","East Gippsland, VIC, Australia","Melbourne VIC, Australia",357.37,"357 km",15183,253.05,4.22,"4 hours 13 mins","OK","OK",""
"105",20503,"Gippsland - South West",30768,47,1264527026,33103,41098.7722958918,2,"Vic","Melbourne","Gippsland, VIC, Australia","Melbourne VIC, Australia",323.24,"323 km",15541,259.02,4.32,"4 hours 19 mins","OK","OK",""
"106",20504,"Latrobe Valley",36917,42,1858046878,39818,50330.3864886096,2,"Vic","Melbourne","Latrobe Regional Airport, 75 Airfield Rd, Morwell VIC 3840, Australia","Melbourne VIC, Australia",161.83,"162 km",6708,111.8,1.86,"1 hour 52 mins","OK","OK",""
"107",20505,"Wellington",21882,46,1007866111,36290,46059.1404350608,2,"Vic","Melbourne","Wellington, VIC, Australia","Melbourne VIC, Australia",222.09,"222 km",9433,157.22,2.62,"2 hours 37 mins","OK","OK",""
"108",20601,"Brunswick - Coburg",45488,36,2360667469,43362,51896.4885024622,2,"Vic","Melbourne","Brunswick St, Coburg VIC 3058, Australia","Melbourne VIC, Australia",11.82,"11.8 km",1292,21.53,0.36,"22 mins","OK","OK",""
